PermitType,PermitTypeDesc,PermitNum,PermitClass,WorkClass,Condominium,ProjectName,Description,TCAD_ID,PropertyLegalDescription,AppliedDate,IssuedDate,DayIssued,CalendarYearIssued,FiscalYearIssued,IssuedInLast30Days,IssuanceMethod,StatusCurrent,ExpiresDate,CompletedDate,TotalExistingBldgSQFT,RemodelRepairSQFT,TotalNewAddSQFT,TotalValuationRemodel,TotalJobValuation,NumberOfFloors,HousingUnits,BuildingValuation,BuildingValuationRemodel,ElectricalValuation,ElectricalValuationRemodel,MechanicalValuation,MechanicalValuationRemodel,PlumbingValuation,PlumbingValuationRemodel,MedGasValuation,MedGasValuationRemodel,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,CouncilDistrict,Jurisdiction,Link,ProjectID,Latitude,Longitude,Location
BP,Building Permit,2012-124730 BP,R- 645 Demolition One Family Homes,Demolition,No,2811 CREST AVE,Demolish a circa 1948 1 story 480 square foot single family residence,0209140639,LOT 26 BLK D OLT 14 DIV B HOMEWOOD HEIGHTS,2012/12/05,2012/12/20,THURSDAY,2012,2013,No,Permit Center,Final,2013/01/15,2013/01/15,480,,,,$0.00,1,1,,,,,,,,,,,2811 CREST AVE,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10871502,10871502,30.27360101,-97.70244073,"(30.27360101, -97.70244073)"
BP,Building Permit,2012-124731 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,2811 CREST AVE,Permitting the demolition of an accessory building that was built 1983 and presumably demolished in the past without a permit,0209140639,LOT 26 BLK D OLT 14 DIV B HOMEWOOD HEIGHTS,2012/12/05,2012/12/20,THURSDAY,2012,2013,No,Permit Center,Expired,2013/06/18,,0,,,,$0.00,1,0,,,,,,,,,,,2811 CREST AVE,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10871503,10871503,30.27360101,-97.70244073,"(30.27360101, -97.70244073)"
BP,Building Permit,2012-125859 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,1402 TRAVIS HEIGHTS BLVD,Demolish  fill in inground pool,0302030412,LOT 6 BLK 25 TRAVIS HEIGHTS,2012/12/20,2013/01/10,THURSDAY,2013,2013,No,Permit Center,Final,2013/04/17,2013/04/17,0,,,,$0.00,0,0,,,,,,,,,,,1402 TRAVIS HEIGHTS BLVD,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10873934,10873934,30.24637676,-97.7408289,"(30.24637676, -97.7408289)"
BP,Building Permit,2012-127812 BP,R- 645 Demolition One Family Homes,Demolition,No,1017 HARWOOD PL,Repermitting for expired permit number 2012065132BP Demolish fire damaged residence  ALREADY DEMOLISHED Foundation to remain per applicant,0301040917,LOT B HURST MARY SUBD OF A PORTION OF BLK 28 OF TRAVIS HEIGHTS,2012/12/31,2012/12/31,MONDAY,2012,2013,No,Permit Center,Final,2013/03/08,2013/03/08,0,,,,$0.00,1,1,,,,,,,,,,,1017 HARWOOD PL,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10876261,10876261,30.24808412,-97.73781159,"(30.24808412, -97.73781159)"
BP,Building Permit,2015-045279 BP,R- 645 Demolition One Family Homes,Demolition,No,2511 MONTOPOLIS DR,Total demo of home  Circa 1952,0312130101,,2015/04/20,2015/05/19,TUESDAY,2015,2015,No,Permit Center,Active,2017/05/19,,1000,,,,$5000.00,1,1,,,,,,,,,,,2511 MONTOPOLIS DR,AUSTIN,TX,78741,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11334427,11334427,30.21827283,-97.70716532,"(30.21827283, -97.70716532)"
BP,Building Permit,2013-005134 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,1414 SHORE DISTRICT DR,Total demolition to include slab of 3 MF bldgs 30 units,0302070114,LOT 3 BLK A SOUTHSHORE SUBD SEC 3,2013/01/17,2013/01/17,THURSDAY,2013,2013,No,Permit Center,Final,2013/01/30,2013/01/30,0,,,,$5000.00,2,30,,,,,,,,,,,1414 SHORE DISTRICT DR,AUSTIN,TX,78741,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10884272,10884272,30.24369822,-97.72850549,"(30.24369822, -97.72850549)"
BP,Building Permit,2013-005136 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,1414 SHORE DISTRICT DR,Total demolition to include slab of 3 MF bldgs 30 units,0302070114,LOT 3 BLK A SOUTHSHORE SUBD SEC 3,2013/01/17,2013/01/17,THURSDAY,2013,2013,No,Permit Center,Final,2013/01/30,2013/01/30,0,,,,$5000.00,2,30,,,,,,,,,,,1414 SHORE DISTRICT DR,AUSTIN,TX,78741,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10884274,10884274,30.24369822,-97.72850549,"(30.24369822, -97.72850549)"
BP,Building Permit,2013-010870 BP,R- 645 Demolition One Family Homes,Demolition,No,2406 GRISWOLD LN,complete demo of single family residence,115040809,LOT 51  S15 FT LOT 50 TARRY TOWN PLACE,2012/11/28,2013/05/23,THURSDAY,2013,2013,No,Permit Center,Final,2014/09/17,2014/09/17,0,,,,$0.00,1,1,,,,,,,,,,,1901 ELTON LN,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10892314,10892314,30.2925174,-97.76656677,"(30.2925174, -97.76656677)"
BP,Building Permit,2012-057344 BP,R- 645 Demolition One Family Homes,Demolition,No,5800 BULL CREEK RD,Demolish a circa 1951 1 story 1148 square foot single family residence,0230010404,LOT 5 ALLANDALE SEC 3,2012/06/05,2012/06/13,WEDNESDAY,2012,2012,No,Permit Center,Final,2012/06/21,2012/06/21,1148,,,,$0.00,1,1,,,,,,,,,,,5800 BULL CREEK RD,AUSTIN,TX,78756,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10779130,10779130,30.33487666,-97.74542946,"(30.33487666, -97.74542946)"
BP,Building Permit,2012-010080 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,7337 MANCHACA RD,Demolish storage building,0420150301,,2012/02/01,2012/02/01,WEDNESDAY,2012,2012,No,Permit Center,Expired,2012/07/30,,461,,,,$0.00,1,0,,,,,,,,,,,7337 MANCHACA RD,AUSTIN,TX,78745,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10713124,10713124,30.1972755,-97.80856027,"(30.1972755, -97.80856027)"
BP,Building Permit,2013-029482 BP,R- 645 Demolition One Family Homes,Demolition,No,5117 MAUFRAIS LN,Total demo of existing single family res  Circa 1957,0319030122,LOT 2 BLK A SANTIAGO DEL VALLE 10 LEAGUE GRANT SUBD PORTION RESUB LOT 2,2013/03/25,2013/04/02,TUESDAY,2013,2013,No,Permit Center,Final,2013/04/09,2013/04/09,0,,,,$0.00,1,1,,,,,,,,,,,5117 MAUFRAIS LN,AUSTIN,TX,78744,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10918768,10918768,30.198576,-97.73594059,"(30.198576, -97.73594059)"
BP,Building Permit,2014-071073 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,7518 CARVER AVE,Total demolition of a 1920 SFR,0230160201,LOT 10 BLK 23 ST JOHNS COLLEGE ADDN,2014/07/03,2014/07/08,TUESDAY,2014,2014,No,Permit Center,Final,2014/07/30,2014/07/30,0,,,,$0.00,1,0,,,,,,,,,,,7518 CARVER AVE,AUSTIN,TX,78752,4,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11178507,11178507,30.33511351,-97.69671105,"(30.33511351, -97.69671105)"
BP,Building Permit,2013-040518 BP,R- 645 Demolition One Family Homes,Demolition,No,2615 PECOS ST,Total demo of existing home ONLY WENT TO HLC NO ATTACHMENTS IN AMANDA ALSO NO RECORDS ON CCW,0120060503,LOT 2 BLK M BROWN HERMAN ADDN NO 2 SEC 1,2013/02/22,2013/04/23,TUESDAY,2013,2013,No,Permit Center,Final,2014/11/03,2014/11/03,1896,,,,$15000.00,1,1,,,,,,,,,,,2615 PECOS ST,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10935356,10935356,30.30463016,-97.76974397,"(30.30463016, -97.76974397)"
BP,Building Permit,2013-042133 BP,R- 645 Demolition One Family Homes,Demolition,No,5106 CASWELL AVE,Total demo of existing single family res  Circa 1950,0222110708,LOT 25 BLK 11 HIGHLANDS THE,2013/03/20,2013/05/01,WEDNESDAY,2013,2013,No,Permit Center,Withdrawn,2015/05/01,2013/09/06,0,,,,$0.00,1,1,,,,,,,,,,,5106 CASWELL AVE,AUSTIN,TX,78751,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10937324,10937324,30.31310074,-97.71623122,"(30.31310074, -97.71623122)"
BP,Building Permit,2015-035205 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,6102 GENA CT,Total demo of 400 sq ft pool and 605 sq ft decking,0133010526,,2015/03/30,2015/03/30,MONDAY,2015,2015,No,Permit Center,Final,2015/04/14,2015/04/14,0,,,,$0.00,1,1,,,,,,,,,,,6102 GENA CT,AUSTIN,TX,78757,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11319511,11319511,30.34162341,-97.75185035,"(30.34162341, -97.75185035)"
BP,Building Permit,2013-050386 BP,R- 645 Demolition One Family Homes,Demolition,No,2203 ONION CREEK PKWY UNIT 2,Total demo of residence  Fire damage Circa 1984,0443110904,UNT 28 BLD BB POINTE AT ONION CREEK CONDOMINIUMS AMENDED THE PLUS 32258  INT IN COM AREA,2013/05/15,2013/05/15,WEDNESDAY,2013,2013,No,Permit Center,Final,2013/05/31,2013/05/31,0,,,,$8000.00,1,1,,,,,,,,,,,2203 ONION CREEK PKWY UNIT 2,AUSTIN,TX,78747,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10948938,10948938,30.13644644,-97.79556841,"(30.13644644, -97.79556841)"
BP,Building Permit,2013-064389 BP,R- 645 Demolition One Family Homes,Demolition,No,3407 WINDSOR RD,Total demo of existing single family res  Circa 1940,0117070308,LOT 158 TARRY TOWN NO 4,2013/04/10,2013/07/11,THURSDAY,2013,2013,No,Permit Center,Final,2014/01/06,2014/01/06,0,,,,$0.00,1,1,,,,,,,,,,,3407 WINDSOR RD,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10969513,10969513,30.29898787,-97.77270203,"(30.29898787, -97.77270203)"
BP,Building Permit,2013-072611 BP,R- 645 Demolition One Family Homes,Demolition,No,907 MANSELL AVE,Repermit 2006012523PR  Total demo of residence and detached shed  Stuctures have been demolished,0204160723,LOT 4 BLK 3 GULLETT GARDENS NO 2,2013/07/15,2013/07/22,MONDAY,2013,2013,No,Permit Center,Expired,2014/06/24,,800,,,,$500.00,1,1,,,,,,,,,,,907 MANSELL AVE,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10981083,10981083,30.2600374,-97.69647692,"(30.2600374, -97.69647692)"
BP,Building Permit,2013-072612 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,907 MANSELL AVE,Total demo of detached shed,0204160723,LOT 4 BLK 3 GULLETT GARDENS NO 2,2013/07/15,2013/07/22,MONDAY,2013,2013,No,Permit Center,Final,2013/12/03,2013/12/03,200,,,,$200.00,1,1,,,,,,,,,,,907 MANSELL AVE,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10981084,10981084,30.2600374,-97.69647692,"(30.2600374, -97.69647692)"
BP,Building Permit,2013-078885 BP,R- 645 Demolition One Family Homes,Demolition,No,902 W LIVE OAK ST,Total demo of existing single family res  Circa 1930,0402040301,LOT 8 BLK 9 BOULDIN SOUTH EXTENSION,2013/06/19,2013/07/31,WEDNESDAY,2013,2013,No,Permit Center,Final,2014/09/12,2014/09/12,1540,,,,$3000.00,1,1,,,,,,,,,,,902 W LIVE OAK ST,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10991150,10991150,30.24604395,-97.7621159,"(30.24604395, -97.7621159)"
BP,Building Permit,2013-081009 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,1500 JUSTIN LN,Total demo of porch on unit B of single family res,0234070914,LOT 1B CRESTVIEW ADDN SEC 1 RESUB OF LOT 1 BLK 12,2013/08/05,2013/08/05,MONDAY,2013,2013,No,Permit Center,Final,2013/09/12,2013/09/12,0,,,,$0.00,1,1,,,,,,,,,,,1500 JUSTIN LN,AUSTIN,TX,78757,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10995324,10995324,30.34169225,-97.72832646,"(30.34169225, -97.72832646)"
BP,Building Permit,2013-092071 BP,R- 645 Demolition One Family Homes,Demolition,No,5415 WOODVIEW AVE,Total demo of existing home  Circa 1947,0228020315,LOT 1B BLK 6 SHOALMONT ADDN RESUB OF LOT 10 BLK 6,2013/08/14,2013/09/04,WEDNESDAY,2013,2013,No,Permit Center,Final,2013/10/14,2013/10/14,2863,,,,$2000.00,1,1,,,,,,,,,,,5415 WOODVIEW AVE,AUSTIN,TX,78756,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11008914,11008914,30.32917256,-97.74380062,"(30.32917256, -97.74380062)"
BP,Building Permit,2013-105103 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,90 N IH 35 SVRD SB,Total demolition of a 2476sf wood framed 2story pier and beam structure,0203031025,LOTS 111  N 3175 FT OF LOT 12 BLK 2 OLT 7273 DIV E DRISKILL  RAINEY SUBD,2013/08/08,2013/10/09,WEDNESDAY,2013,2014,No,Permit Center,Final,2014/04/18,2014/04/18,0,,,,$0.00,2,0,,,,,,,,,,,90 N IH 35 SVRD SB,AUSTIN,TX,78701,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11028684,11028684,30.26002272,-97.73750966,"(30.26002272, -97.73750966)"
BP,Building Permit,2013-105772 BP,R- 645 Demolition One Family Homes,Demolition,No,90 N IH 35 SVRD SB,Total demo of existing 2 story dwelling Bldg A,0203031025,LOTS 111  N 3175 FT OF LOT 12 BLK 2 OLT 7273 DIV E DRISKILL  RAINEY SUBD,2013/08/07,2013/10/09,WEDNESDAY,2013,2014,No,Permit Center,Final,2013/11/12,2013/11/12,2392,,,,$2392.00,1,1,,,,,,,,,,,90 N IH 35 SVRD SB,AUSTIN,TX,78701,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11029468,11029468,30.26002272,-97.73750966,"(30.26002272, -97.73750966)"
BP,Building Permit,2013-109783 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,2025 E 7TH ST,Total demolition slab foundation included of 3 buildings  11322 sf concrete foundation and metal commercial structure 3034 sf concrete foundation and metal commercial structre 8913 sf concrete foundation and metal commercial structure,0203090414,18758 AC OF LOT 3 BLK A 7TH  MARTINEZ SUBD,2013/10/18,2013/10/22,TUESDAY,2013,2014,No,Permit Center,Expired,2015/10/22,,11322,,,,$15000.00,1,0,,,,,,,,,,,2025 E 7TH ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11035581,11035581,30.26156762,-97.71947841,"(30.26156762, -97.71947841)"
BP,Building Permit,2013-109784 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,2025 E 7TH ST,Total demolition slab foundation included of 3 buildings  11322 sf concrete foundation and metal commercial structure 3034 sf concrete foundation and metal commercial structre 8913 sf concrete foundation and metal commercial structure,0203090414,18758 AC OF LOT 3 BLK A 7TH  MARTINEZ SUBD,2013/10/18,2013/10/22,TUESDAY,2013,2014,No,Permit Center,Expired,2015/10/22,,8913,,,,$10000.00,1,0,,,,,,,,,,,2025 E 7TH ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11035582,11035582,30.26156762,-97.71947841,"(30.26156762, -97.71947841)"
BP,Building Permit,2013-109785 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,2025 E 7TH ST,Total demolition slab foundation included of 3 buildings  11322 sf concrete foundation and metal commercial structure 3034 sf concrete foundation and metal commercial structre 8913 sf concrete foundation and metal commercial structure,0203090414,18758 AC OF LOT 3 BLK A 7TH  MARTINEZ SUBD,2013/10/18,2013/10/22,TUESDAY,2013,2014,No,Permit Center,Expired,2015/10/22,,3034,,,,$7000.00,1,0,,,,,,,,,,,2025 E 7TH ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11035583,11035583,30.26156762,-97.71947841,"(30.26156762, -97.71947841)"
BP,Building Permit,2013-006777 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,9219 ANDERSON MILL RD,demo bldg 10,,,2013/01/23,2013/01/24,THURSDAY,2013,2013,No,Permit Center,Final,2013/01/25,2013/01/25,0,,,,$0.00,3,24,,,,,,,,,,,9219 ANDERSON MILL RD,AUSTIN,,78729,6,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10886172,10886172,30.45092914,-97.78260369,"(30.45092914, -97.78260369)"
BP,Building Permit,2013-120405 BP,R- 645 Demolition One Family Homes,Demolition,No,89 1/2 RAINEY ST,Total demo of addition only  Main structure will be relocated,0203031015,LOTS 111  N 3175 FT OF LOT 12 BLK 2 OLT 7273 DIV E DRISKILL  RAINEY SUBD,2013/11/14,2013/11/18,MONDAY,2013,2014,No,Permit Center,Final,2014/07/29,2014/07/29,1092,,,,$14000.00,1,1,,,,,,,,,,,89 1/2 RAINEY ST,AUSTIN,TX,78701,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11050296,11050296,30.26003803,-97.737994,"(30.26003803, -97.737994)"
BP,Building Permit,2013-120407 BP,R- 645 Demolition One Family Homes,Demolition,No,93 RAINEY ST,Total demo of addition only  Main structure will be relocated,0203031017,LOTS 111  N 3175 FT OF LOT 12 BLK 2 OLT 7273 DIV E DRISKILL  RAINEY SUBD,2013/11/14,2013/11/18,MONDAY,2013,2014,No,Permit Center,Final,2014/04/24,2014/04/24,1485,,,,$14000.00,1,1,,,,,,,,,,,93 RAINEY ST,AUSTIN,TX,78701,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11050298,11050298,30.26037383,-97.73787091,"(30.26037383, -97.73787091)"
BP,Building Permit,2013-121420 BP,R- 645 Demolition One Family Homes,Demolition,No,2012 BITTER CREEK DR,Total demo of residence  Circa 1984,0424040319,LOT 4 BLK G SOUTH CREEK SEC 1 TITLE CANCELLED TO REAL ESTATE S MP1518445A S MP1518445B TITLE CANCELLED TO REAL ESTATE,2013/11/18,2013/11/21,THURSDAY,2013,2014,No,Permit Center,VOID,2016/04/20,,0,,,,$0.00,1,1,,,,,,,,,,,2012 BITTER CREEK DR,AUSTIN,TX,78744,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11051426,11051426,30.18493557,-97.76380216,"(30.18493557, -97.76380216)"
BP,Building Permit,2013-122230 BP,R- 645 Demolition One Family Homes,Demolition,No,1110 TILLERY ST,Total demo of existing home  Circa 1900,0206130219,LOT 2 TILLERY CORNER,2013/10/14,2014/01/09,THURSDAY,2014,2014,No,Permit Center,Final,2014/09/23,2014/09/23,1834,,,,$9000.00,1,1,,,,,,,,,,,1110 TILLERY ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11053803,11053803,30.26573598,-97.70262338,"(30.26573598, -97.70262338)"
BP,Building Permit,2013-123187 BP,R- 645 Demolition One Family Homes,Demolition,No,2013 BLUEBONNET LN,Total demo of residence  Circa 19494314 NOV written see conditions this tab,0100060130,LOT 1 STEWART RAYMOND H SUBD RESUB OF LOT B,2013/11/18,2013/11/26,TUESDAY,2013,2014,No,Permit Center,Final,2015/12/09,2015/12/09,1915,,,,$12000.00,1,1,,,,,,,,,,,2013 BLUEBONNET LN,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11054917,11054917,30.25173168,-97.77379365,"(30.25173168, -97.77379365)"
BP,Building Permit,2011-015572 BP,R- 645 Demolition One Family Homes,Demolition,No,3304 S 1ST ST,Demolish a circa 1924 1 story 672 square foot single family residence,0405050203,,2011/02/07,2011/03/01,TUESDAY,2011,2011,No,Permit Center,Final,2011/03/11,2011/03/11,672,,,,$5000.00,1,1,,,,,,,,,,,3304 S 1ST ST,AUSTIN,TX,78704,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10552186,10552186,30.23262383,-97.76602695,"(30.23262383, -97.76602695)"
BP,Building Permit,2014-009507 BP,R- 645 Demolition One Family Homes,Demolition,No,2000 EXPOSITION BLVD,Total demolition of residence  Circa 1950,0116060806,LOT 13A HILLVIEW OAKS RESUB PT OF LOTS 12  13,2013/12/02,2014/01/31,FRIDAY,2014,2014,No,Permit Center,Final,2014/03/21,2014/03/21,2114,,,,$10000.00,1,1,,,,,,,,,,,2000 EXPOSITION BLVD,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11082381,11082381,30.2949186,-97.76973569,"(30.2949186, -97.76973569)"
BP,Building Permit,2014-010757 BP,R- 646 Demolition Two Family Bldgs,Demolition,No,1012 E 15TH ST,Total demo of 2 fam dwelling  Circa 1930,0209061007,LOT 7AA BLK B CHANDLER  CARLETON SUBD AMD PLAT OF RESUB LT 7 BLK B,2014/01/27,2014/05/14,WEDNESDAY,2014,2014,No,Permit Center,Final,2015/10/09,2015/10/09,1750,,,,$5000.00,1,1,,,,,,,,,,,1012 E 15TH ST,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11084338,11084338,30.2755624,-97.7285773,"(30.2755624, -97.7285773)"
BP,Building Permit,2014-001311 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,6917 WEST COURTYARD DR,Total demolition of detached greenhouse,0139150319,,2013/12/27,2014/01/23,THURSDAY,2014,2014,No,Permit Center,Expired,2016/01/23,,784,,,,$12000.00,1,0,,,,,,,,,,,6917 WEST COURTYARD DR,AUSTIN,TX,78730,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11072399,11072399,30.36054959,-97.80729286,"(30.36054959, -97.80729286)"
BP,Building Permit,2014-026390 BP,R- 645 Demolition One Family Homes,Demolition,No,1901 PAYNE AVE,Total demo of home and detached shed  Circa 1950,0232040424,LOT 24A BELLAIRE RESUB OF LOT 24 BLK C,2014/02/21,2014/04/02,WEDNESDAY,2014,2014,No,Permit Center,Final,2016/02/08,2016/02/08,720,,,,$6000.00,1,1,,,,,,,,,,,1901 PAYNE AVE,AUSTIN,TX,78757,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11106415,11106415,30.33767811,-97.73435794,"(30.33767811, -97.73435794)"
BP,Building Permit,2014-026391 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,1901 PAYNE AVE,total demo of detached shed,0232040424,LOT 24A BELLAIRE RESUB OF LOT 24 BLK C,2014/02/21,2014/03/20,THURSDAY,2014,2014,No,Permit Center,Final,2016/02/08,2016/02/08,0,,,,$0.00,1,1,,,,,,,,,,,1901 PAYNE AVE,AUSTIN,TX,78757,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11106416,11106416,30.33767811,-97.73435794,"(30.33767811, -97.73435794)"
BP,Building Permit,2014-035402 BP,R- 645 Demolition One Family Homes,Demolition,No,902 E CESAR CHAVEZ ST,Total demo of home  Circa 1935,0204050611,LOT 1  2 BLK 4 OLT 17 DIV O HARRINGTON SUBD,2014/04/02,2014/04/11,FRIDAY,2014,2014,No,Permit Center,Final,2014/07/30,2014/07/30,2800,,,,$5000.00,1,1,,,,,,,,,,,902 E CESAR CHAVEZ ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11119501,11119501,30.26111126,-97.73517387,"(30.26111126, -97.73517387)"
BP,Building Permit,2013-048536 BP,R- 645 Demolition One Family Homes,Demolition,No,6307 WEST COURTYARD DR,Total demo of existing single family res  Circa 1990,0139130204,,2013/05/10,2013/05/10,FRIDAY,2013,2013,No,Permit Center,Withdrawn,2015/05/10,2015/10/19,0,,,,$0.00,1,1,,,,,,,,,,,6307 WEST COURTYARD DR,AUSTIN,TX,78730,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10946779,10946779,30.35716806,-97.800528,"(30.35716806, -97.800528)"
